CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpend,AvgSpend,NumTransactions,LastTransaction,UniqueProducts,NumInteractions,LastInteraction,IssuesUnresolved,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus,ServiceMissing,SpendPerTransaction,SpendPerProduct,InteractionRate,DaysSinceLastTransaction,DaysSinceLastLogin,DaysSinceLastInteraction
302,21,M,Widowed,High,925.58,231.395,4,2022-10-01,3,2.0,2022-09-29,0.0,2023-02-18,8,Website,0,0,231.395,308.5266666666667,0.5,456,316,458.0
303,57,F,Married,High,948.96,316.32,3,2022-05-08,2,1.0,2022-08-23,0.0,2023-05-20,34,Online Banking,0,0,316.32,474.48,0.3333333333333333,602,225,495.0
304,53,F,Married,High,695.73,231.91,3,2022-09-17,3,1.0,2022-12-08,1.0,2023-04-28,5,Online Banking,0,0,231.91,231.91,0.3333333333333333,470,247,388.0
305,68,M,Married,High,288.26,288.26,1,2022-06-17,1,0.0,,0.0,2023-07-15,9,Mobile App,0,1,288.26,288.26,0.0,562,169,755.0
306,48,F,Married,High,2285.6,253.95555555555555,9,2022-12-06,5,0.0,,0.0,2023-05-03,17,Mobile App,0,1,253.95555555555555,457.12,0.0,390,242,755.0
307,47,M,Married,High,1416.68,354.17,4,2022-12-19,3,1.0,2022-03-16,0.0,2023-11-04,20,Mobile App,0,0,354.17,472.2266666666667,0.25,377,57,655.0
308,67,M,Widowed,Medium,1791.69,255.9557142857143,7,2022-12-18,4,0.0,,0.0,2023-10-23,42,Mobile App,0,1,255.9557142857143,447.9225,0.0,378,69,755.0
309,51,M,Single,High,1400.5,280.1,5,2022-10-30,3,1.0,2022-12-28,0.0,2023-04-16,27,Online Banking,0,0,280.1,466.8333333333333,0.2,427,259,368.0
310,36,F,Widowed,Medium,1058.14,264.535,4,2022-12-14,3,0.0,,0.0,2023-07-05,5,Online Banking,0,1,264.535,352.71333333333337,0.0,382,179,755.0
311,35,M,Widowed,High,592.9,118.58,5,2022-09-25,4,2.0,2022-06-07,0.0,2023-07-07,46,Mobile App,1,0,118.58,148.225,0.4,462,177,572.0
312,47,M,Single,Medium,283.16,141.58,2,2022-03-23,2,2.0,2022-03-22,2.0,2023-06-23,29,Website,0,0,141.58,141.58,1.0,648,191,649.0
313,38,M,Divorced,Low,34.91,34.91,1,2022-10-24,1,0.0,,0.0,2023-06-19,11,Online Banking,0,1,34.91,34.91,0.0,433,195,755.0
314,20,M,Single,Medium,536.29,268.145,2,2022-10-25,2,1.0,2022-08-03,1.0,2023-03-21,26,Mobile App,0,0,268.145,268.145,0.5,432,285,515.0
315,23,F,Married,Medium,601.31,300.655,2,2022-11-10,2,1.0,2022-01-17,1.0,2023-10-09,23,Mobile App,1,0,300.655,300.655,0.5,416,83,713.0
316,55,F,Widowed,Low,649.71,81.21375,8,2022-09-24,5,0.0,,0.0,2023-01-28,18,Mobile App,0,1,81.21375,129.942,0.0,463,337,755.0
317,30,M,Married,High,467.83,155.94333333333333,3,2022-07-12,3,2.0,2022-05-21,2.0,2023-06-02,20,Website,0,0,155.94333333333333,155.94333333333333,0.6666666666666666,537,212,589.0
318,62,F,Single,High,2145.44,268.18,8,2022-12-21,5,0.0,,0.0,2023-09-11,44,Website,0,1,268.18,429.088,0.0,375,111,755.0
319,20,F,Divorced,Medium,477.46,477.46,1,2022-08-15,1,0.0,,0.0,2023-03-12,21,Online Banking,0,1,477.46,477.46,0.0,503,294,755.0
320,65,F,Divorced,High,823.75,411.875,2,2022-12-19,2,2.0,2022-02-28,1.0,2023-02-11,26,Online Banking,0,0,411.875,411.875,1.0,377,323,671.0
321,45,M,Widowed,High,2007.24,223.02666666666667,9,2022-12-05,4,2.0,2022-11-27,1.0,2023-10-30,32,Online Banking,0,0,223.02666666666667,501.81,0.2222222222222222,391,62,399.0
322,39,F,Single,Low,61.98,61.98,1,2022-06-03,1,2.0,2022-10-21,2.0,2023-11-20,1,Online Banking,0,0,61.98,61.98,2.0,576,41,436.0
323,57,F,Married,High,839.3,209.825,4,2022-12-11,3,1.0,2022-05-07,0.0,2023-03-10,2,Website,1,0,209.825,279.76666666666665,0.25,385,296,603.0
324,57,F,Married,High,1369.7,228.28333333333333,6,2022-11-02,4,2.0,2022-08-24,2.0,2023-02-23,4,Mobile App,0,0,228.28333333333333,342.425,0.3333333333333333,424,311,494.0
325,29,F,Divorced,Medium,553.79,276.895,2,2022-11-23,2,2.0,2022-11-23,2.0,2023-09-30,41,Online Banking,0,0,276.895,276.895,1.0,403,92,403.0
326,40,F,Widowed,High,605.89,201.9633333333333,3,2022-09-15,2,0.0,,0.0,2023-03-26,10,Website,0,1,201.96333333333334,302.945,0.0,472,280,755.0
327,48,M,Single,High,403.37,201.685,2,2022-12-29,2,2.0,2022-12-30,1.0,2023-08-27,28,Website,0,0,201.685,201.685,1.0,367,126,366.0
328,35,F,Married,Medium,848.26,169.652,5,2022-11-28,3,0.0,,0.0,2023-04-17,49,Mobile App,0,1,169.652,282.75333333333333,0.0,398,258,755.0
329,24,F,Divorced,Medium,2361.19,295.14875,8,2022-11-25,4,1.0,2022-06-23,1.0,2023-08-13,37,Online Banking,0,0,295.14875,590.2975,0.125,401,140,556.0
330,25,M,Widowed,Medium,2582.54,286.94888888888886,9,2022-11-18,5,0.0,,0.0,2023-09-18,17,Mobile App,0,1,286.94888888888886,516.508,0.0,408,104,755.0
331,36,M,Divorced,High,908.32,181.664,5,2022-12-21,5,2.0,2022-11-22,1.0,2023-01-02,30,Website,0,0,181.66400000000002,181.66400000000002,0.4,375,363,404.0
332,46,M,Widowed,High,1577.44,315.488,5,2022-10-21,2,0.0,,0.0,2023-12-06,6,Website,0,1,315.488,788.72,0.0,436,25,755.0
333,61,M,Single,High,2439.39,348.4842857142857,7,2022-11-09,4,2.0,2022-12-18,1.0,2023-12-13,11,Website,0,0,348.4842857142857,609.8475,0.2857142857142857,417,18,378.0
334,37,F,Divorced,High,1719.37,286.56166666666667,6,2022-11-22,4,1.0,2022-06-10,0.0,2023-01-18,11,Online Banking,0,0,286.56166666666667,429.8425,0.16666666666666666,404,347,569.0
335,67,F,Married,High,756.52,378.26,2,2022-12-07,2,2.0,2022-10-16,0.0,2023-12-27,2,Mobile App,1,0,378.26,378.26,1.0,389,4,441.0
336,59,F,Widowed,High,135.94,135.94,1,2022-12-20,1,0.0,,0.0,2023-01-25,20,Mobile App,0,1,135.94,135.94,0.0,376,340,755.0
337,47,F,Divorced,Medium,608.06,304.03,2,2022-12-25,1,0.0,,0.0,2023-08-26,34,Website,0,1,304.03,608.06,0.0,371,127,755.0
338,64,F,Widowed,Medium,13.86,13.86,1,2022-11-30,1,0.0,,0.0,2023-12-04,41,Mobile App,0,1,13.86,13.86,0.0,396,27,755.0
339,39,M,Divorced,High,682.9399999999999,170.735,4,2022-11-27,3,1.0,2022-03-14,0.0,2023-04-23,1,Website,0,0,170.73499999999999,227.64666666666665,0.25,399,252,657.0
340,27,F,Divorced,Low,1147.08,191.18,6,2022-11-08,4,1.0,2022-02-10,1.0,2023-09-21,48,Mobile App,0,0,191.17999999999998,286.77,0.16666666666666666,418,101,689.0
341,43,M,Single,Medium,1022.86,170.47666666666666,6,2022-10-02,4,1.0,2022-05-26,0.0,2023-07-05,27,Online Banking,0,0,170.47666666666666,255.715,0.16666666666666666,455,179,584.0
342,68,M,Married,High,2295.76,327.96571428571434,7,2022-11-24,2,1.0,2022-12-11,0.0,2023-10-02,26,Online Banking,1,0,327.96571428571434,1147.88,0.14285714285714285,402,90,385.0
343,50,M,Divorced,Medium,924.63,308.21,3,2022-06-23,3,2.0,2022-12-27,0.0,2023-07-26,26,Online Banking,0,0,308.21,308.21,0.6666666666666666,556,158,369.0
344,45,F,Single,Low,1466.6,244.4333333333333,6,2022-11-05,3,2.0,2022-04-08,1.0,2023-06-27,8,Mobile App,0,0,244.4333333333333,488.8666666666666,0.3333333333333333,421,187,632.0
345,27,F,Widowed,Medium,1980.5,247.5625,8,2022-08-23,4,1.0,2022-08-04,0.0,2023-09-08,29,Online Banking,0,0,247.5625,495.125,0.125,495,114,514.0
346,46,M,Widowed,Medium,1641.62,273.6033333333333,6,2022-11-29,3,1.0,2022-01-08,1.0,2023-01-07,17,Online Banking,0,0,273.6033333333333,547.2066666666666,0.16666666666666666,397,358,722.0
347,61,M,Divorced,Medium,1974.45,219.38333333333333,9,2022-12-21,5,2.0,2022-11-20,1.0,2023-07-20,33,Mobile App,0,0,219.38333333333333,394.89,0.2222222222222222,375,164,406.0
348,35,M,Married,Medium,704.7,352.35,2,2022-05-25,2,1.0,2022-03-10,0.0,2023-11-30,1,Online Banking,0,0,352.35,352.35,0.5,585,31,661.0
349,59,M,Widowed,High,1376.54,229.4233333333333,6,2022-09-19,4,2.0,2022-06-13,0.0,2023-08-20,24,Mobile App,0,0,229.42333333333332,344.135,0.3333333333333333,468,133,566.0
350,18,M,Divorced,Low,2702.27,300.2522222222222,9,2022-12-25,5,1.0,2022-06-09,1.0,2023-04-23,25,Online Banking,0,0,300.2522222222222,540.454,0.1111111111111111,371,252,570.0
351,40,M,Widowed,High,588.68,294.34,2,2022-08-19,2,1.0,2022-02-21,1.0,2023-07-23,1,Mobile App,1,0,294.34,294.34,0.5,499,161,678.0
352,34,F,Single,Medium,1493.9,298.78000000000003,5,2022-11-01,3,2.0,2022-12-06,1.0,2023-09-02,26,Website,0,0,298.78000000000003,497.9666666666667,0.4,425,120,390.0
353,60,M,Divorced,Medium,266.08,266.08,1,2022-03-15,1,2.0,2022-10-19,1.0,2023-03-19,16,Online Banking,1,0,266.08,266.08,2.0,656,287,438.0
354,54,M,Divorced,Medium,324.4,108.13333333333333,3,2022-05-02,2,1.0,2022-07-27,1.0,2023-07-13,49,Online Banking,0,0,108.13333333333333,162.2,0.3333333333333333,608,171,522.0
355,48,M,Divorced,Low,368.57,368.57,1,2022-03-26,1,2.0,2022-10-28,1.0,2023-01-06,33,Website,0,0,368.57,368.57,2.0,645,359,429.0
356,42,M,Single,Low,2316.37,289.54625,8,2022-12-14,5,0.0,,0.0,2023-07-15,28,Mobile App,0,1,289.54625,463.274,0.0,382,169,755.0
357,21,M,Divorced,High,780.1800000000001,195.045,4,2022-12-07,3,2.0,2022-08-12,1.0,2023-09-10,45,Online Banking,0,0,195.04500000000002,260.06,0.5,389,112,506.0
358,69,F,Divorced,Medium,2282.8900000000003,253.6544444444445,9,2022-12-20,5,1.0,2022-10-19,1.0,2023-01-17,24,Mobile App,1,0,253.6544444444445,456.5780000000001,0.1111111111111111,376,348,438.0
359,26,M,Single,Low,2154.17,269.27125,8,2022-10-26,5,1.0,2022-05-12,0.0,2023-05-03,36,Website,0,0,269.27125,430.834,0.125,431,242,598.0
360,45,F,Widowed,Medium,1731.26,216.4075,8,2022-11-29,4,2.0,2022-10-25,0.0,2023-03-26,14,Online Banking,0,0,216.4075,432.815,0.25,397,280,432.0
361,47,M,Single,High,2348.41,260.9344444444444,9,2022-12-25,3,0.0,,0.0,2023-04-19,49,Mobile App,0,1,260.9344444444444,782.8033333333333,0.0,371,256,755.0
362,64,M,Married,High,469.14,234.57,2,2022-11-04,2,2.0,2022-06-02,1.0,2023-08-14,5,Mobile App,1,0,234.57,234.57,1.0,422,139,577.0
363,41,F,Single,Low,1514.16,168.24,9,2022-10-28,4,1.0,2022-02-01,0.0,2023-01-01,27,Online Banking,0,0,168.24,378.54,0.1111111111111111,429,364,698.0
364,50,M,Widowed,High,286.8,286.8,1,2022-04-29,1,2.0,2022-05-25,0.0,2023-08-28,14,Mobile App,0,0,286.8,286.8,2.0,611,125,585.0
365,37,F,Divorced,Low,1188.84,148.60500000000002,8,2022-12-11,4,1.0,2022-06-20,0.0,2023-10-29,24,Online Banking,1,0,148.605,297.21,0.125,385,63,559.0
366,26,F,Divorced,Medium,2518.16,314.77,8,2022-12-30,4,0.0,,0.0,2023-01-16,46,Website,0,1,314.77,629.54,0.0,366,349,755.0
367,25,F,Single,Low,2197.79,313.97,7,2022-12-29,5,1.0,2022-05-03,1.0,2023-09-16,28,Mobile App,0,0,313.96999999999997,439.558,0.14285714285714285,367,106,607.0
368,41,F,Married,High,1939.2,323.2,6,2022-12-14,3,0.0,,0.0,2023-01-17,8,Online Banking,0,1,323.2,646.4,0.0,382,348,755.0
369,31,F,Single,Medium,3352.34,372.4822222222222,9,2022-12-08,4,1.0,2022-12-26,1.0,2023-02-07,35,Website,0,0,372.4822222222222,838.085,0.1111111111111111,388,327,370.0
370,35,F,Married,High,1239.81,206.635,6,2022-12-22,4,2.0,2022-09-25,1.0,2023-06-22,47,Online Banking,0,0,206.635,309.9525,0.3333333333333333,374,192,462.0
371,18,M,Single,Medium,1454.45,290.89,5,2022-12-28,4,2.0,2022-12-21,0.0,2023-06-15,35,Website,0,0,290.89,363.6125,0.4,368,199,375.0
372,29,F,Married,Medium,35.85,35.85,1,2022-06-25,1,2.0,2022-11-16,1.0,2023-10-26,23,Website,0,0,35.85,35.85,2.0,554,66,410.0
373,46,M,Married,Medium,267.09,133.545,2,2022-05-09,2,1.0,2022-02-18,1.0,2023-05-10,13,Online Banking,0,0,133.545,133.545,0.5,601,235,681.0
374,54,M,Divorced,Medium,2143.59,238.17666666666668,9,2022-12-11,4,0.0,,0.0,2023-12-25,47,Online Banking,0,1,238.17666666666668,535.8975,0.0,385,6,755.0
375,43,F,Married,High,133.2,133.2,1,2022-04-12,1,1.0,2022-05-01,1.0,2023-08-31,17,Website,0,0,133.2,133.2,1.0,628,122,609.0
376,50,F,Divorced,Low,1143.8,285.95,4,2022-11-23,4,1.0,2022-06-05,0.0,2023-02-28,31,Website,0,0,285.95,285.95,0.25,403,306,574.0
377,60,F,Single,Medium,2366.3,295.7875,8,2022-12-25,4,2.0,2022-05-27,1.0,2023-05-11,10,Online Banking,0,0,295.7875,591.575,0.25,371,234,583.0
378,32,M,Single,High,1333.6,333.4,4,2022-11-30,3,2.0,2022-09-07,1.0,2023-08-22,36,Website,0,0,333.4,444.5333333333333,0.5,396,131,480.0
379,40,F,Single,High,1582.08,197.76,8,2022-09-13,4,1.0,2022-10-07,0.0,2023-07-24,29,Online Banking,0,0,197.76,395.52,0.125,474,160,450.0
380,46,F,Single,High,1172.66,195.44333333333336,6,2022-10-06,4,0.0,,0.0,2023-06-10,16,Mobile App,0,1,195.44333333333336,293.165,0.0,451,204,755.0
381,38,M,Single,Low,1087.62,271.905,4,2022-11-14,3,1.0,2022-02-22,0.0,2023-07-18,33,Website,1,0,271.905,362.53999999999996,0.25,412,166,677.0
382,36,F,Divorced,High,2467.11,274.12333333333333,9,2022-12-15,4,1.0,2022-11-17,0.0,2023-03-01,14,Mobile App,0,0,274.12333333333333,616.7775,0.1111111111111111,381,305,409.0
383,22,M,Single,High,800.5600000000001,200.14,4,2022-10-07,2,2.0,2022-04-27,1.0,2023-08-21,7,Online Banking,0,0,200.14000000000001,400.28000000000003,0.5,450,132,613.0
384,40,F,Married,Low,339.17,169.58499999999998,2,2022-02-23,2,2.0,2022-11-17,1.0,2023-12-26,33,Website,0,0,169.585,169.585,1.0,676,5,409.0
385,53,M,Widowed,High,1338.28,334.57,4,2022-05-20,3,0.0,,0.0,2023-08-24,3,Mobile App,1,1,334.57,446.0933333333333,0.0,590,129,755.0
386,37,F,Divorced,High,773.11,193.2775,4,2022-07-22,4,1.0,2022-03-30,0.0,2023-10-23,26,Website,0,0,193.2775,193.2775,0.25,527,69,641.0
387,25,M,Married,Low,47.52,47.52,1,2022-12-26,1,2.0,2022-12-02,2.0,2023-10-30,39,Website,0,0,47.52,47.52,2.0,370,62,394.0
388,26,F,Widowed,Low,1787.4199999999998,223.4275,8,2022-11-27,5,0.0,,0.0,2023-08-21,5,Online Banking,1,1,223.42749999999998,357.484,0.0,399,132,755.0
389,31,F,Widowed,Low,522.89,174.29666666666665,3,2022-08-30,2,0.0,,0.0,2023-04-04,23,Online Banking,1,1,174.29666666666665,261.445,0.0,488,271,755.0
390,23,M,Divorced,Medium,281.95,281.95,1,2022-11-18,1,0.0,,0.0,2023-02-18,33,Mobile App,0,1,281.95,281.95,0.0,408,316,755.0
391,18,F,Married,Low,1990.15,284.3071428571429,7,2022-11-06,3,0.0,,0.0,2023-07-21,30,Mobile App,0,1,284.3071428571429,663.3833333333333,0.0,420,163,755.0
392,26,F,Widowed,Medium,1533.34,219.04857142857145,7,2022-12-17,3,1.0,2022-06-24,0.0,2023-09-03,33,Mobile App,0,0,219.04857142857142,511.1133333333333,0.14285714285714285,379,119,555.0
393,33,M,Widowed,Medium,1960.83,245.10375,8,2022-10-06,4,1.0,2022-01-24,0.0,2023-12-04,43,Website,0,0,245.10375,490.2075,0.125,451,27,706.0
394,33,M,Divorced,Low,2346.48,293.31,8,2022-12-25,4,2.0,2022-07-29,1.0,2023-07-11,25,Online Banking,0,0,293.31,586.62,0.25,371,173,520.0
395,29,F,Single,Medium,680.27,340.135,2,2022-12-17,2,2.0,2022-08-29,1.0,2023-07-22,22,Online Banking,1,0,340.135,340.135,1.0,379,162,489.0
396,22,M,Widowed,High,865.73,288.57666666666665,3,2022-12-06,2,2.0,2022-05-24,2.0,2023-05-07,1,Online Banking,1,0,288.57666666666665,432.865,0.6666666666666666,390,238,586.0
397,57,F,Divorced,High,2322.98,258.1088888888889,9,2022-12-17,4,0.0,,0.0,2023-05-10,10,Online Banking,0,1,258.1088888888889,580.745,0.0,379,235,755.0
398,46,F,Divorced,Low,1678.12,279.68666666666667,6,2022-11-26,4,1.0,2022-09-22,0.0,2023-10-09,23,Online Banking,0,0,279.68666666666667,419.53,0.16666666666666666,400,83,465.0
399,63,M,Married,Medium,568.35,284.175,2,2022-12-27,2,1.0,2022-08-04,0.0,2023-06-02,33,Website,0,0,284.175,284.175,0.5,369,212,514.0
400,44,M,Divorced,High,2309.85,288.73125,8,2022-11-24,4,0.0,,0.0,2023-03-19,39,Online Banking,0,1,288.73125,577.4625,0.0,402,287,755.0
401,28,F,Divorced,Medium,1273.36,318.34000000000003,4,2022-11-05,3,2.0,2022-11-02,1.0,2023-08-22,28,Website,0,0,318.34,424.4533333333333,0.5,421,131,424.0
402,64,M,Single,Medium,609.5799999999999,304.79,2,2022-06-28,2,2.0,2022-04-14,1.0,2023-08-11,43,Mobile App,1,0,304.78999999999996,304.78999999999996,1.0,551,142,626.0
403,67,F,Widowed,High,1645.76,235.10857142857145,7,2022-12-17,5,2.0,2022-09-14,0.0,2023-08-30,8,Online Banking,0,0,235.10857142857142,329.152,0.2857142857142857,379,123,473.0
404,45,M,Married,Low,2787.1,309.6777777777777,9,2022-12-17,4,1.0,2022-01-27,0.0,2023-10-28,27,Mobile App,1,0,309.67777777777775,696.775,0.1111111111111111,379,64,703.0
405,69,F,Divorced,Medium,508.49,169.49666666666667,3,2022-10-19,2,0.0,,0.0,2023-02-25,5,Online Banking,0,1,169.49666666666667,254.245,0.0,438,309,755.0
406,53,F,Married,High,2017.78,252.2225,8,2022-09-09,4,2.0,2022-09-25,1.0,2023-12-29,15,Website,0,0,252.2225,504.445,0.25,478,2,462.0
407,59,F,Widowed,Low,2722.74,302.52666666666664,9,2022-12-08,4,1.0,2022-03-21,1.0,2023-08-25,48,Mobile App,1,0,302.52666666666664,680.685,0.1111111111111111,388,128,650.0
408,36,F,Divorced,Medium,2101.4,300.2,7,2022-11-28,4,2.0,2022-09-25,1.0,2023-10-14,22,Online Banking,0,0,300.2,525.35,0.2857142857142857,398,78,462.0
409,52,F,Divorced,Medium,1524.84,169.42666666666668,9,2022-11-12,4,1.0,2022-10-28,1.0,2023-01-20,35,Mobile App,0,0,169.42666666666665,381.21,0.1111111111111111,414,345,429.0
410,69,F,Married,Medium,1426.2,237.7,6,2022-10-15,5,1.0,2022-09-26,1.0,2023-08-09,30,Online Banking,0,0,237.70000000000002,285.24,0.16666666666666666,442,144,461.0
411,48,F,Single,Medium,87.02,87.02,1,2022-04-18,1,0.0,,0.0,2023-09-20,48,Website,1,1,87.02,87.02,0.0,622,102,755.0
412,61,M,Widowed,Low,184.86,184.86,1,2022-02-17,1,0.0,,0.0,2023-12-31,44,Website,0,1,184.86,184.86,0.0,682,0,755.0
413,36,M,Widowed,Medium,1592.61,318.52200000000005,5,2022-05-30,4,2.0,2022-09-09,2.0,2023-03-16,33,Website,0,0,318.522,398.1525,0.4,580,290,478.0
414,63,M,Widowed,High,1497.89,213.98428571428573,7,2022-12-14,4,1.0,2022-07-07,0.0,2023-09-04,30,Online Banking,0,0,213.98428571428573,374.4725,0.14285714285714285,382,118,542.0
415,41,F,Divorced,High,354.64,354.64,1,2022-07-11,1,1.0,2022-02-09,0.0,2023-06-18,36,Online Banking,0,0,354.64,354.64,1.0,538,196,690.0
416,19,M,Divorced,High,1442.26,288.452,5,2022-11-06,4,2.0,2022-04-27,2.0,2023-04-23,16,Online Banking,0,0,288.452,360.565,0.4,420,252,613.0
417,24,M,Divorced,Low,873.63,291.21,3,2022-10-27,2,0.0,,0.0,2023-11-09,38,Website,0,1,291.21,436.815,0.0,430,52,755.0
418,60,M,Married,High,1282.72,427.5733333333333,3,2022-10-16,2,2.0,2022-10-07,1.0,2023-09-20,23,Online Banking,0,0,427.5733333333333,641.36,0.6666666666666666,441,102,450.0
419,66,M,Widowed,Medium,1254.4299999999998,250.886,5,2022-11-11,3,0.0,,0.0,2023-02-07,37,Online Banking,1,1,250.88599999999997,418.14333333333326,0.0,415,327,755.0
420,48,F,Widowed,Medium,2140.54,267.5675,8,2022-10-19,5,2.0,2022-08-07,0.0,2023-01-06,37,Website,0,0,267.5675,428.108,0.25,438,359,511.0
421,34,F,Widowed,High,594.4200000000001,297.21000000000004,2,2022-12-06,2,1.0,2022-05-09,1.0,2023-12-16,28,Mobile App,0,0,297.21000000000004,297.21000000000004,0.5,390,15,601.0
422,44,M,Single,Low,1770.89,252.98428571428573,7,2022-12-22,5,1.0,2022-02-06,0.0,2023-10-04,14,Mobile App,1,0,252.98428571428573,354.178,0.14285714285714285,374,88,693.0
423,53,F,Divorced,Low,1329.4499999999998,265.89,5,2022-11-29,2,0.0,,0.0,2023-04-04,4,Mobile App,0,1,265.89,664.7249999999999,0.0,397,271,755.0
424,67,F,Widowed,Medium,965.41,137.91571428571427,7,2022-10-06,3,1.0,2022-06-16,1.0,2023-09-24,39,Website,0,0,137.91571428571427,321.80333333333334,0.14285714285714285,451,98,563.0
425,60,F,Widowed,Medium,1768.53,196.50333333333333,9,2022-10-03,3,2.0,2022-11-25,1.0,2023-11-03,33,Website,0,0,196.50333333333333,589.51,0.2222222222222222,454,58,401.0
426,27,F,Divorced,High,1465.9299999999998,209.4185714285714,7,2022-11-21,4,0.0,,0.0,2023-09-10,31,Website,0,1,209.4185714285714,366.48249999999996,0.0,405,112,755.0
427,62,F,Divorced,Low,521.56,173.85333333333332,3,2022-12-03,3,2.0,2022-12-14,0.0,2023-08-14,13,Online Banking,0,0,173.85333333333332,173.85333333333332,0.6666666666666666,393,139,382.0
428,31,M,Widowed,High,2414.15,301.76875,8,2022-06-11,5,2.0,2022-09-06,1.0,2023-08-10,36,Mobile App,0,0,301.76875,482.83000000000004,0.25,568,143,481.0
429,24,F,Married,Medium,1361.39,272.278,5,2022-12-20,3,2.0,2022-10-23,1.0,2023-01-11,10,Mobile App,0,0,272.278,453.7966666666667,0.4,376,354,434.0
430,56,M,Married,Medium,148.98,148.98,1,2022-11-22,1,2.0,2022-12-14,1.0,2023-07-02,47,Online Banking,0,0,148.98,148.98,2.0,404,182,382.0
431,57,F,Married,High,233.87,116.935,2,2022-12-09,2,1.0,2022-04-24,0.0,2023-05-26,31,Website,0,0,116.935,116.935,0.5,387,219,616.0
432,26,M,Married,Low,1834.48,262.06857142857143,7,2022-11-30,4,0.0,,0.0,2023-12-16,26,Mobile App,0,1,262.06857142857143,458.62,0.0,396,15,755.0
433,31,M,Single,Medium,1302.43,260.486,5,2022-10-08,3,0.0,,0.0,2023-12-03,14,Mobile App,1,1,260.486,434.1433333333334,0.0,449,28,755.0
434,25,F,Married,Medium,41.19,41.19,1,2022-05-30,1,2.0,2022-09-30,1.0,2023-11-09,4,Mobile App,0,0,41.19,41.19,2.0,580,52,457.0
435,34,M,Widowed,Low,488.45,488.45,1,2022-01-31,1,1.0,2022-07-18,0.0,2023-03-18,33,Online Banking,0,0,488.45,488.45,1.0,699,288,531.0
436,40,F,Widowed,Medium,543.99,181.33,3,2022-09-03,3,2.0,2022-12-03,1.0,2023-09-18,47,Website,0,0,181.33,181.33,0.6666666666666666,484,104,393.0
437,33,M,Widowed,Low,1698.21,212.27625,8,2022-11-22,4,0.0,,0.0,2023-09-20,13,Website,0,1,212.27625,424.5525,0.0,404,102,755.0
438,43,M,Married,Low,2131.01,304.43,7,2022-12-06,4,1.0,2022-04-09,0.0,2023-04-20,48,Website,0,0,304.43,532.7525,0.14285714285714285,390,255,631.0
439,26,F,Divorced,Medium,1373.54,196.22,7,2022-11-22,3,2.0,2022-06-28,2.0,2023-02-20,41,Online Banking,0,0,196.22,457.84666666666664,0.2857142857142857,404,314,551.0
440,53,M,Widowed,High,1920.61,240.07625,8,2022-12-07,4,2.0,2022-10-27,1.0,2023-02-19,34,Online Banking,0,0,240.07625,480.1525,0.25,389,315,430.0
441,24,F,Married,Medium,2560.36,320.045,8,2022-12-31,4,1.0,2022-11-19,1.0,2023-10-28,43,Mobile App,1,0,320.045,640.09,0.125,365,64,407.0
442,35,M,Single,Medium,412.55,412.55,1,2022-09-29,1,1.0,2022-10-22,0.0,2023-06-20,35,Mobile App,0,0,412.55,412.55,1.0,458,194,435.0
443,25,F,Single,Medium,1115.64,223.128,5,2022-08-31,4,0.0,,0.0,2023-06-08,28,Website,0,1,223.12800000000001,278.91,0.0,487,206,755.0
444,38,M,Widowed,Medium,387.51,193.755,2,2022-12-10,1,0.0,,0.0,2023-12-06,31,Mobile App,0,1,193.755,387.51,0.0,386,25,755.0
445,43,M,Divorced,High,1002.46,200.492,5,2022-10-27,4,2.0,2022-12-24,1.0,2023-05-27,30,Online Banking,0,0,200.49200000000002,250.615,0.4,430,218,372.0
446,20,F,Single,High,1516.93,252.8216666666667,6,2022-09-12,4,2.0,2022-11-23,1.0,2023-10-13,32,Mobile App,0,0,252.8216666666667,379.2325,0.3333333333333333,475,79,403.0
447,34,F,Married,High,169.69,169.69,1,2022-12-30,1,0.0,,0.0,2023-12-01,13,Website,0,1,169.69,169.69,0.0,366,30,755.0
448,68,M,Married,Low,1461.03,208.71857142857144,7,2022-12-07,4,0.0,,0.0,2023-09-08,41,Mobile App,0,1,208.71857142857144,365.2575,0.0,389,114,755.0
449,63,F,Single,High,1460.65,292.13,5,2022-10-03,3,2.0,2022-05-21,2.0,2023-05-11,34,Mobile App,0,0,292.13,486.8833333333334,0.4,454,234,589.0
450,41,M,Widowed,Low,1527.63,305.526,5,2022-12-17,5,0.0,,0.0,2023-09-08,8,Website,1,1,305.526,305.526,0.0,379,114,755.0
451,42,M,Widowed,Medium,364.46,182.23,2,2022-08-17,2,2.0,2022-10-11,1.0,2023-07-13,42,Mobile App,0,0,182.23,182.23,1.0,501,171,446.0
452,22,M,Single,High,2341.48,292.685,8,2022-12-08,3,1.0,2022-06-18,1.0,2023-10-18,25,Online Banking,0,0,292.685,780.4933333333333,0.125,388,74,561.0
453,54,F,Married,High,346.54,346.54,1,2022-07-30,1,0.0,,0.0,2023-04-20,33,Online Banking,0,1,346.54,346.54,0.0,519,255,755.0
454,62,F,Divorced,High,472.88,236.44,2,2022-12-26,2,0.0,,0.0,2023-07-13,10,Online Banking,0,1,236.44,236.44,0.0,370,171,755.0
